Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09625633805990219,0.09668602926627745,0.09625633805990219,0.09625633805990219,7907200
1981-05-11,0.09410790354013443,0.09453758902881876,0.09410790354013443,0.09453758902881876,11939200
1981-05-12,0.09410790354013443,0.0953969657435125,0.09410790354013443,0.09410790354013443,4256000
1981-05-13,0.09367820620536804,0.09496727406201108,0.09367820620536804,0.0941078974033573,4905600
1981-05-14,0.09238915890455246,0.0932485357010436,0.09238915890455246,0.0932485357010436,4928000
1981-05-15,0.09453758597373962,0.09582665387278523,0.09453758597373962,0.09453758597373962,4905600
1981-05-18,0.09625633805990219,0.09711570899800304,0.09625633805990219,0.09625633805990219,4166400
1981-05-19,0.09453758597373962,0.09496727718586313,0.09453758597373962,0.09496727718586313,25424000
1981-05-20,0.09754540771245956,0.09840479019135685,0.09754540771245956,0.09754540771245956,13283200
1981-05-21,0.10313212871551514,0.10356181995709944,0.10313212871551514,0.10313212871551514,32211200
1981-05-22,0.10785870254039764,0.10871808506014906,0.10785870254039764,0.10785870254039764,31427200
1981-05-26,0.10742901265621185,0.10785869240104402,0.10742901265621185,0.10785869240104402,85344000
1981-05-27,0.11344467103481293,0.11387436235733668,0.11344467103481293,0.11344467103481293,149497600
1981-05-28,0.11344467103481293,0.11387436235733668,0.11344467103481293,0.11344467103481293,73987200
1981-05-29,0.11387438327074051,0.11430484347405571,0.11387438327074051,0.11387438327074051,59382400
1981-06-01,0.11387438327074051,0.11430484347405571,0.11387438327074051,0.11387438327074051,51251200
1981-06-02,0.10828834027051926,0.10871803131798745,0.10828834027051926,0.10871803131798745,40432000
1981-06-03,0.10828834027051926,0.10914771089081023,0.10828834027051926,0.10828834027051926,39446400
1981-06-04,0.11043678969144821,0.11086646928628563,0.11043678969144821,0.11043678969144821,56067200
1981-06-05,0.10871810466051102,0.10914778452320091,0.10871810466051102,0.10914778452320091,57680000
1981-06-08,0.1048508957028389,0.10528058699972989,0.1048508957028389,0.10528058699972989,93497600
1981-06-09,0.10699934512376785,0.10742903643837319,0.10699934512376784,0.10699934512376784,119593600
1981-06-10,0.10828834027051926,0.10957740193827842,0.10828834027051926,0.10828834027051926,25222400
1981-06-11,0.11301491409540176,0.11344460516844526,0.11301491409540176,0.11301491409540176,38976000
1981-06-12,0.11172589659690857,0.11215558784011954,0.11172589659690857,0.11215558784011954,25804800
1981-06-15,0.11129619181156158,0.11172588300248923,0.11129619181156158,0.11172588300248923,143763200
1981-06-16,0.10914776474237442,0.10957745600184464,0.10914776474237442,0.10957745600184464,37251200
1981-06-17,0.10742901265621185,0.10785869240104402,0.10742901265621185,0.10785869240104402,27574400
1981-06-18,0.10699934512376785,0.10785871627832597,0.10699934512376784,0.10742903643837319,23049600
1981-06-19,0.10399150103330612,0.10442118075823775,0.10399150103330612,0.10442118075823775,27507200
1981-06-22,0.10012353211641312,0.10055321183160972,0.10012353211641312,0.10055321183160972,10841600
1981-06-23,0.10184229910373688,0.1027024389260073,0.10184229910373688,0.10184229910373688,15030400
1981-06-24,0.09926415979862213,0.10012354226542501,0.09926415979862213,0.10012354226542501,23027200
1981-06-25,0.10141260176897049,0.10184229299083862,0.10141260176897049,0.10141260176897049,24259200
1981-06-26,0.10012353211641312,0.10098290302145556,0.10012353211641312,0.10098290302145556,23788800
1981-06-29,0.09668602049350739,0.09754539135363353,0.09668602049350739,0.09754539135363353,10595200
1981-06-30,0.08938055485486984,0.08981024031911242,0.08938055485486984,0.08981024031911242,35907200
1981-07-01,0.08852120488882065,0.08895089048266497,0.08852120488882065,0.08895089048266497,170464000
1981-07-02,0.08852120488882065,0.08895089048266497,0.08852120488882065,0.08852120488882065,30284800
1981-07-06,0.08551342785358429,0.08637280523154561,0.08551342785358429,0.08637280523154561,16531200
1981-07-07,0.0863727405667305,0.0872321173013009,0.0863727405667305,0.0863727405667305,15836800
1981-07-08,0.08981023728847504,0.09024069727703617,0.08981023728847504,0.08981023728847504,16620800
1981-07-09,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,32883200
1981-07-10,0.07648914307355881,0.07691882857716592,0.07648914307355881,0.07691882857716592,55171200
1981-07-13,0.07820865511894226,0.0786383463035854,0.07820865511894226,0.07820865511894226,45740800
1981-07-14,0.08164612203836441,0.08250549825342283,0.08164612203836441,0.08164612203836441,19779200
1981-07-15,0.08379462361335754,0.08422430915050567,0.08379462361335754,0.08379462361335754,10953600
1981-07-16,0.08594305068254471,0.08680242737326223,0.08594305068254471,0.08594305068254471,15232000
1981-07-17,0.08895085006952286,0.08938054120547162,0.08895085006952286,0.08895085006952286,19824000
1981-07-20,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,23654400
1981-07-21,0.08250553905963898,0.082935230248349,0.08250553905963898,0.082935230248349,31942400
1981-07-22,0.07777819782495499,0.0786383490255031,0.07777819782495499,0.0786383490255031,22668800
1981-07-23,0.07992738485336304,0.08035707591151114,0.07992738485336304,0.07992738485336304,34451200
1981-07-24,0.08250553905963898,0.082935230248349,0.08250553905963898,0.08250553905963898,28851200
1981-07-27,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,17337600
1981-07-28,0.08293522149324417,0.08336490689926959,0.08293522149324417,0.08336490689926959,22848000
1981-07-29,0.08164612203836441,0.08207581301455451,0.08164612203836441,0.08207581301455451,15500800
1981-07-30,0.08465399593114853,0.08551337275539403,0.08465399593114853,0.08465399593114853,9900800
1981-07-31,0.08594305068254471,0.086372736159241,0.08594305068254471,0.08594305068254471,10953600
1981-08-03,0.08508367091417313,0.08594304757380519,0.08508367091417313,0.08594304757380519,12432000
1981-08-04,0.0863727405667305,0.08680243180267831,0.0863727405667305,0.0863727405667305,31673600
1981-08-05,0.08895085006952286,0.08938054120547162,0.08895085006952286,0.08895085006952286,17494400
1981-08-06,0.08680246025323868,0.08723214589269596,0.08680246025323868,0.08723214589269596,10528000
1981-08-07,0.08680246025323868,0.08723214589269596,0.08680246025323868,0.08680246025323868,9206400
1981-08-10,0.08680246025323868,0.08680246025323868,0.08680246025323868,0.08680246025323868,0
1981-08-11,0.08422429114580154,0.0850836677737138,0.08422429114580154,0.0850836677737138,71456000
1981-08-12,0.08250553905963898,0.082935230248349,0.08250553905963898,0.082935230248349,26275200
1981-08-13,0.07992738485336304,0.08035707591151114,0.07992738485336304,0.08035707591151114,27484800
1981-08-14,0.07863836735486984,0.07949774421688449,0.07863836735486984,0.07949774421688449,24192000
1981-08-17,0.07605947554111481,0.07691885255353063,0.07605947554111481,0.07691885255353063,18905600
1981-08-18,0.07434068620204926,0.07520006280623336,0.07434068620204926,0.07520006280623336,17001600
1981-08-19,0.07348131388425827,0.07434069053857248,0.07348131388425827,0.07434069053857248,20675200
1981-08-20,0.07434068620204926,0.07477037737280348,0.07434068620204926,0.07434068620204926,17113600
1981-08-21,0.06918445229530334,0.0700438291476825,0.06918445229530334,0.0700438291476825,41910400
1981-08-24,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06531649228899561,23072000
1981-08-25,0.0666062980890274,0.06703598349399048,0.0666062980890274,0.0666062980890274,40700800
1981-08-26,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06574616142706133,33600000
1981-08-27,0.06574618071317673,0.0661766408775878,0.06574618071317673,0.06574618071317673,25916800
1981-08-28,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,38035200
1981-08-31,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,40947200
1981-09-01,0.07348131388425827,0.07391100508007772,0.07348131388425827,0.07348131388425827,37027200
1981-09-02,0.07477036863565445,0.07520005401887425,0.07477036863565445,0.07477036863565445,19376000
1981-09-03,0.07090319693088531,0.07176257367334221,0.07090319693088531,0.07176257367334221,37475200
1981-09-04,0.07004380226135254,0.07047348765394426,0.07004380226135254,0.07047348765394426,15254400
1981-09-08,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.0683250589326052,25446400
1981-09-09,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.06789536774158478,30531200
1981-09-10,0.06832506507635117,0.06875475056868399,0.06832506507635117,0.06832506507635117,34809600
1981-09-11,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06789537078091017,17539200
1981-09-14,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06574616142706133,27686400
1981-09-15,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06402739434842107,19510400
1981-09-16,0.06230864301323891,0.06273833417069201,0.06230864301323891,0.06273833417069201,19353600
1981-09-17,0.060589879751205444,0.061019570836982694,0.060589879751205444,0.061019570836982694,19376000
1981-09-18,0.061019621789455414,0.061449307496704665,0.06101962178945541,0.06101962178945541,26320000
1981-09-21,0.06144928187131882,0.061878973136707593,0.06144928187131882,0.06144928187131882,49033600
1981-09-22,0.058011800050735474,0.058441485724090976,0.058011800050735474,0.058441485724090976,47420800
1981-09-23,0.056722719222307205,0.05758209611948409,0.056722719222307205,0.05758209611948409,28201600
1981-09-24,0.05629302188754082,0.056722707377741224,0.056293021887540824,0.056722707377741224,18300800
1981-09-25,0.04898757487535477,0.04984695206250232,0.04898757487535477,0.04984695206250232,34608000
1981-09-28,0.04941723495721817,0.04984692619648544,0.04941723495721817,0.04941723495721817,91728000
1981-09-29,0.05199535936117172,0.052425050552345025,0.05199535936117172,0.05199535936117172,94684800
1981-09-30,0.05242506414651871,0.05285474971178775,0.05242506414651871,0.05242506414651871,49996800
1981-10-01,0.05242506414651871,0.05285474971178775,0.05242506414651871,0.05242506414651871,61129600
1981-10-02,0.056722719222307205,0.0571524105395588,0.056722719222307205,0.056722719222307205,45046400
1981-10-05,0.05844150483608246,0.059300882201161226,0.05844150483608245,0.05844150483608245,43097600
1981-10-06,0.058011800050735474,0.058441485724090976,0.058011800050735474,0.058441485724090976,28358400
1981-10-07,0.06144928187131882,0.06230865866477074,0.06144928187131882,0.06144928187131882,38841600
1981-10-08,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06359770894050598,31091200
1981-10-09,0.06402739882469177,0.06488677543792655,0.06402739882469177,0.06402739882469177,54521600
1981-10-12,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.0661766305565834,27350400
1981-10-13,0.0661766305565834,0.06703600741043349,0.0661766305565834,0.0661766305565834,44195200
1981-10-14,0.06230864301323891,0.06273833417069201,0.06230864301323891,0.06273833417069201,30979200
1981-10-15,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06359770894050598,29433600
1981-10-16,0.06273837387561798,0.06316805956767997,0.06273837387561798,0.06316805956767997,36467200
1981-10-19,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,20585600
1981-10-20,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06746568530797958,35728000
1981-10-21,0.06746568530797958,0.06789537078091017,0.06746568530797958,0.06746568530797958,76899200
1981-10-22,0.06703600287437439,0.06746569414088695,0.06703600287437439,0.06746569414088695,32278400
1981-10-23,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06574616142706133,27910400
1981-10-26,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06531647592782974,27283200
1981-10-27,0.0666062980890274,0.06746567463627752,0.0666062980890274,0.0666062980890274,85590400
1981-10-28,0.06875474005937576,0.06918443122335453,0.06875474005937576,0.06875474005937576,44172800
1981-10-29,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.0683250589326052,30486400
1981-10-30,0.06875474005937576,0.06918443122335453,0.06875474005937576,0.06875474005937576,52729600
1981-11-02,0.06875474005937576,0.06918443122335453,0.06875474005937576,0.06875474005937576,36915200
1981-11-03,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.0683250589326052,28380800
1981-11-04,0.0661766305565834,0.06660632185217147,0.0661766305565834,0.06660632185217147,23811200
1981-11-05,0.06144928187131882,0.061878973136707593,0.06144928187131882,0.061878973136707593,23363200
1981-11-06,0.06187894567847252,0.062308631015866596,0.06187894567847252,0.06187894567847252,24595200
1981-11-09,0.06273837387561798,0.06316805956767997,0.06273837387561798,0.06273837387561798,20384000
1981-11-10,0.06316803395748138,0.06359772521266159,0.06316803395748138,0.06316803395748138,16755200
1981-11-11,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,27440000
1981-11-12,0.06703600287437439,0.06746569414088695,0.06703600287437439,0.06703600287437439,39916800
1981-11-13,0.06230864301323891,0.06273833417069201,0.06230864301323891,0.06273833417069201,21011200
1981-11-16,0.06144928187131882,0.061878973136707593,0.06144928187131882,0.061878973136707593,22556800
1981-11-17,0.06273837387561798,0.06316805956767997,0.06273837387561798,0.06273837387561798,35414400
1981-11-18,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,29142400
1981-11-19,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,40006400
1981-11-20,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06531647592782974,38102400
1981-11-23,0.06230864301323891,0.06316801959082094,0.06230864301323891,0.06316801959082094,22960000
1981-11-24,0.06187894567847252,0.062308631015866596,0.06187894567847252,0.062308631015866596,22153600
1981-11-25,0.06316803395748138,0.06359772521266159,0.06316803395748138,0.06316803395748138,52550400
1981-11-27,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,37251200
1981-11-30,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06445708999997136,23968000
1981-12-01,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,23385600
1981-12-02,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,37564800
1981-12-03,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06402739434842107,20428800
1981-12-04,0.06531647592782974,0.06574616142706133,0.06531647592782974,0.06531647592782974,137155200
1981-12-07,0.06574618071317673,0.0661766408775878,0.06574618071317673,0.06574618071317673,59292800
1981-12-08,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.06531648040473027,50624000
1981-12-09,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,34272000
1981-12-10,0.06488680094480515,0.06531649228899561,0.06488680094480515,0.06488680094480515,37408000
1981-12-11,0.06445710361003876,0.06531648040473027,0.06445710361003876,0.0648867891387217,76092800
1981-12-14,0.06230864301323891,0.06316801959082094,0.06230864301323891,0.06316801959082094,25244800
1981-12-15,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06402739882469177,31315200
1981-12-16,0.06703600287437439,0.06746569414088695,0.06703600287437439,0.06703600287437439,65452800
1981-12-17,0.07262194156646729,0.07305163278794519,0.07262194156646729,0.07262194156646729,51452800
1981-12-18,0.07863836735486984,0.07906805291721412,0.07863836735486984,0.07863836735486984,71724800
1981-12-21,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07562977214556119,56403200
1981-12-22,0.07648914307355881,0.07691882857716592,0.07648914307355881,0.07648914307355881,53827200
1981-12-23,0.07477036863565445,0.07520005401887425,0.07477036863565445,0.07520005401887425,28896000
1981-12-24,0.07520008087158203,0.07562977214556119,0.07520008087158203,0.07520008087158203,28918400
1981-12-28,0.0717625692486763,0.07262194020082166,0.0717625692486763,0.07262194020082166,36579200
1981-12-29,0.07305163890123367,0.07391101567878092,0.07305163890123367,0.07305163890123367,24236800
1981-12-30,0.07605947554111481,0.07648916691598627,0.07605947554111481,0.07605947554111481,32188800
1981-12-31,0.07605947554111481,0.07648916691598627,0.07605947554111481,0.07605947554111481,54656000
1982-01-04,0.07562978565692902,0.07605947127034637,0.07562978565692902,0.07605947127034637,71254400
1982-01-05,0.0717625692486763,0.07262194020082166,0.0717625692486763,0.07262194020082166,35840000
1982-01-06,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07133288243345112,66080000
1982-01-07,0.06531647592782974,0.06617662146520037,0.06531647592782974,0.06617662146520037,70044800
1982-01-08,0.06832506507635117,0.06875475056868399,0.06832506507635117,0.06832506507635117,56604800
1982-01-11,0.06402739882469177,0.06445708999997136,0.06402739882469177,0.06445708999997136,33331200
1982-01-12,0.06187894567847252,0.062308631015866596,0.06187894567847252,0.062308631015866596,59920000
1982-01-13,0.06144928187131882,0.061878973136707593,0.06144928187131882,0.061878973136707593,41753600
1982-01-14,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,25715200
1982-01-15,0.06875474005937576,0.06961411665000904,0.06875474005937576,0.06875474005937576,46704000
1982-01-18,0.07004380226135254,0.07090317878385981,0.07004380226135254,0.07004380226135254,28000000
1982-01-19,0.06832506507635117,0.06918444179834198,0.06832506507635117,0.06918444179834198,55507200
1982-01-20,0.06961414217948914,0.0700438335010479,0.06961414217948914,0.06961414217948914,25827200
1982-01-21,0.07090319693088531,0.07133288243345112,0.07090319693088531,0.07090319693088531,33331200
1982-01-22,0.07133285701274872,0.07176254809951192,0.07133285701274872,0.07133285701274872,24259200
1982-01-25,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06961413785282991,44710400
1982-01-26,0.0666062980890274,0.06746567463627752,0.0666062980890274,0.06746567463627752,21212800
1982-01-27,0.06703600287437439,0.06789537967007386,0.06703600287437439,0.06703600287437439,31360000
1982-01-28,0.06918445229530334,0.06961413785282991,0.06918445229530334,0.06918445229530334,39603200
1982-01-29,0.07004380226135254,0.07047348765394426,0.07004380226135254,0.07004380226135254,53155200
1982-02-01,0.06918445229530334,0.0700438291476825,0.06918445229530334,0.0700438291476825,38528000
1982-02-02,0.06961414217948914,0.0704735190852803,0.06961414217948914,0.06961414217948914,54275200
1982-02-03,0.06961414217948914,0.0700438335010479,0.06961414217948914,0.06961414217948914,31472000
1982-02-04,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.0683250589326052,22041600
1982-02-05,0.06789536774158478,0.0683250589326052,0.06789536774158478,0.06789536774158478,40297600
1982-02-08,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06402739434842107,31696000
1982-02-09,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06359770894050598,57904000
1982-02-10,0.06445710361003876,0.0648867891387217,0.06445710361003876,0.06445710361003876,38796800
1982-02-11,0.06359770894050598,0.06402739434842107,0.06359770894050598,0.06402739434842107,24528000
